"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Jack County","TX","16.5333333333333","21.7","5.76666666666666","11.6333333333333","81.7333333333333","259","1.03333333333333","0.6","4.16666666666666","16.6666666666666","0.1","1","93.0333333333333","77.4666666666666","78.7","3036","4133","79900","2.56","50040","8317","5.1","1161.18666666666","3.53333333333333","26.7333333333333","-1","9.6","43.9","639","8729","9044","9.9","-1","12891","291","65","179","23","259","21","253"
"Jackson County","AL","19.2333333333333","21.3666666666666","5.4","13.3333333333333","77.4666666666666","1071","1.63333333333333","0.533333333333333","3.56666666666666","2.96666666666666","0.1","2.66666666666666","91.4666666666666","89.2666666666666","75.3","20743","24901","97232","2.51","39012","7531","1.93333333333333","697.343333333333","-0.166666666666666","30.7666666666666","513461.333333333","8.13333333333333","50.7666666666666","3592","52637","53227","49.4","16331","151627","1211","333","733","93","1079","133","1003"
"Jackson County","AR","17.2333333333333","20.3","5.63333333333333","9.23333333333333","77.1333333333333","269","0.7","0.433333333333333","17.5333333333333","2.93333333333333","0.133333333333333","1.7","79.4666666666666","77","67.9333333333333","6407","7593","59866","2.3","31558","6763","0.666666666666666","564.086666666666","0.133333333333333","25.7333333333333","141652.666666666","5.86666666666666","50.3333333333333","1240","17276","17997","28.4","4971","59239","347","129","151","25","301","33","263"
"Jackson County","CO","21.7","17.4333333333333","3.8","21.4666666666666","88.2666666666666","59","2.1","0.5","0.1","11.5333333333333","0.0333333333333333","1.8","95.5","85.6666666666666","74.7666666666666","618","1306","147700","2.13333333333333","46836","9399","3.9","1491.14666666666","2.3","27.1333333333333","-1","9.06666666666666","47.3","147","1392","1394","0.9","951","5499","103","27","49","-1","93","-1","89"
"Jackson County","FL","18.8666666666666","18.8333333333333","5","13.6666666666666","78.8333333333333","911","0.833333333333333","0.633333333333333","26.7666666666666","4.83333333333333","0.233333333333333","1.86666666666666","69.7333333333333","65.7","72.8","16544","20907","91732","2.48333333333333","37829","6671","2.86666666666666","533.386666666666","1.33333333333333","26.8333333333333","-1","7.5","45.2333333333333","4730","48307","49746","54.2","17403","191345","983","333","507","239","679","103","793"
"Jackson County","GA","13.9","25.5666666666666","6.56666666666666","20.5666666666666","82.1","1981","0.4","1.96666666666666","7.26666666666666","7.26666666666666","0.1","1.66666666666666","88.6","82.0333333333333","77.3666666666666","21917","24760","170766","2.83666666666666","57247","9637","4.7","494.746666666666","2.13333333333333","29.5","641380.666666666","9.63333333333333","50.4666666666666","4062","66548","60485","178.1","15643","494177","1849","627","1013","237","1551","175","1587"
"Jackson County","IA","20.3","22.2333333333333","5.53333333333333","16.0666666666666","90.3333333333333","491","0.3","0.433333333333333","0.633333333333333","1.4","0.666666666666666","1.16666666666666","96.8","95.6","77.1333333333333","8399","9508","116066","2.30666666666666","49633","9885","1","586.793333333333","-0.233333333333333","28.9","85059","7.46666666666666","50.1999999999999","1636","19482","19848","31.2","5525","86013","699","189","375","-1","671","135","513"
"Jackson County","IL","14.1","18.1333333333333","5.13333333333333","34.7666666666666","90.4333333333333","1041","0.533333333333333","3.76666666666666","15","4.36666666666666","0.1","2.9","77.7","74.3333333333333","52.7666666666666","23671","28723","103266","2.30666666666666","34733","8267","5.66666666666666","11641.2466666666","2.3","24","59423","6.1","50","4063","57443","60218","103.1","37179","336107","1595","373","983","219","1281","147","1303"
"Jackson County","IN","15.7333333333333","24.2666666666666","6.86666666666666","15.2333333333333","86.5666666666666","725","0.399999999999999","1.73333333333333","1.1","6.86666666666666","0.2","1.3","95.2333333333333","89.0666666666666","72.7","16725","18838","119832","2.54","48083","8611","5.3","997.883333333333","1.76666666666666","28.0666666666666","769157","6.33333333333333","50.1333333333333","2565","44611","42376","83.2","21785","197575","879","217","473","27","787","95","695"
"Jackson County","KS","17.9333333333333","25.5666666666666","6.6","18.5333333333333","94.3999999999999","279","8.63333333333333","0.5","0.9","4.73333333333333","0","3.5","86.4666666666666","83.8","76.0666666666666","5337","5821","123700","2.47333333333333","55668","9375","1.23333333333333","2005.08","0.366666666666666","28.2666666666666","-1","7.73333333333333","49.6","1271","13437","13462","20.5","-1","27733","309","83","177","15","281","35","259"
"Jackson County","KY","16.4333333333333","22.3333333333333","5.86666666666666","10.0666666666666","71.0666666666666","295","0.2","0.1","0.3","0.766666666666666","0","0.7","98.6666666666666","98","75.3333333333333","5636","6557","70466","2.36","28150","6185","0.266666666666666","470.473333333333","-0.266666666666666","30.4333333333333","-1","11","50.0666666666666","639","13179","13494","39.1","719","15237","313","109","181","-1","303","23","283"
"Jackson County","MI","16.7666666666666","21.8333333333333","5.56666666666666","19.9333333333333","89.6666666666666","3037","0.4","0.9","8.23333333333333","3.46666666666666","0.0333333333333333","2.6","87.7333333333333","84.8666666666666","73.2333333333333","60668","69319","119066","2.48333333333333","48961","9453","1.76666666666666","675.523333333333","0.366666666666666","27.9333333333333","873760.333333333","7","48.8333333333333","11689","159949","160248","228.4","67179","613897","3603","1323","1833","309","3151","383","3065"
"Jackson County","MN","20.9666666666666","22.1333333333333","5.83333333333333","19.3333333333333","91.9","267","0.433333333333333","1.76666666666666","0.666666666666666","3.6","0.0333333333333333","1.36666666666666","95.8","92.7","79.6","4453","5022","106766","2.24333333333333","54029","11441","2.69999999999999","1640.52","1.13333333333333","28.7","-1","4.93333333333333","48.9333333333333","906","10177","10266","14.6","2915","28387","335","57","153","-1","311","41","257"
"Jackson County","MO","14.1333333333333","23.8","6.66666666666666","28.9333333333333","89.0666666666666","15883","0.6","1.86666666666666","23.9","8.93333333333333","0.3","3","70.3333333333333","62.6666666666666","60.1333333333333","276563","319223","133666","2.43","49721","10491","5.8","2918.90666666666","2.46666666666666","27.7666666666666","3397816.33333333","7.23333333333333","51.6","46135","694527","674158","1115.3","549651","3054969","18885","6643","9747","3907","14165","1731","15955"
"Jackson County","MS","14.9","23.8333333333333","5.83333333333333","20.1","87.1","3207","0.433333333333333","2.33333333333333","21.9666666666666","5.93333333333333","0.1","1.9","73.3","68.1333333333333","70.4666666666666","50811","61671","127500","2.74333333333333","49847","9045","3.6","735.776666666666","1.56666666666666","28.5","-1","7.5","50.9","13512","141841","139668","193.2","-1","406827","3407","1547","1597","949","2361","465","2809"
"Jackson County","NC","18.4333333333333","16.8666666666666","4.6","28.7333333333333","86.4666666666666","1065","9.43333333333333","1.03333333333333","2.33333333333333","5.46666666666666","0.0666666666666666","2","85.2","81.1333333333333","66.6333333333333","15997","26992","180566","2.35","40383","8447","4.26666666666666","491.086666666666","1.36666666666666","26.7333333333333","21514.6666666666","6.06666666666666","50.8666666666666","3129","41689","40271","82.1","182837","134551","1153","325","681","93","1019","195","863"
"Jackson County","OH","16.3333333333333","24.0333333333333","6.33333333333333","14.9666666666666","82.1","511","0.4","0.366666666666666","0.7","1.03333333333333","0","1.56666666666666","96.9333333333333","96.0666666666666","67.8666666666666","13120","14689","92200","2.47666666666666","40086","7749","0.6","756.14","0.566666666666666","29.3","-1","8.1","50.7666666666666","2561","32718","33225","79","11925","113169","699","267","325","17","641","45","599"
"Jackson County","OK","14.2","25.4333333333333","7.96666666666666","21.1666666666666","84.5","465","2.63333333333333","1.6","7.83333333333333","23.4666666666666","0.333333333333333","4.06666666666666","83.5666666666666","63.1333333333333","60.6999999999999","10225","12137","93766","2.46","45116","8517","5.76666666666666","559.063333333333","4.56666666666666","24.9666666666666","75214","4.39999999999999","50.3","3108","25594","26446","32.9","13989","119435","629","165","295","71","509","67","465"
"Jackson County","OR","21","20.8","5.6","25.8","89.4333333333333","5883","1.53333333333333","1.46666666666666","0.866666666666666","12.5","0.333333333333333","3.4","92.3333333333333","81.4333333333333","62.5333333333333","84840","93701","243500","2.41666666666666","47139","10081","5.86666666666666","1476.97666666666","2.76666666666666","26.8333333333333","541548","5.63333333333333","51.3","21214","214611","203206","73","127397","1067571","6741","2443","3195","727","5759","655","5635"
"Jackson County","SD","13.3666666666666","34.3333333333333","11","17.5333333333333","87.6","63","52.3666666666666","0.1","0.733333333333333","3.53333333333333","0.0666666666666666","4.83333333333333","41.8","40.8333333333333","61.2333333333333","990","1195","52568","3.14666666666666","41916","4507","1.03333333333333","5248.87","3.6","30.3","-1","4.06666666666666","49.8333333333333","186","3118","3031","1.6","1487","11203","55","25","21","-1","45","-1","47"
"Jackson County","TN","21.5","18.6666666666666","4.8","10.2666666666666","75.8666666666666","257","0.566666666666666","0.166666666666666","0.533333333333333","2","0","1.26666666666666","97.4333333333333","95.5666666666666","78.9666666666666","4517","5858","110632","2.51666666666666","33992","7011","0.833333333333333","251.606666666666","0.133333333333333","29.8666666666666","-1","9.56666666666666","49.9333333333333","797","11584","11638","37.7","-1","10299","233","77","151","-1","227","35","193"
"Jackson County","TX","17.2666666666666","25.8666666666666","6.96666666666666","17.4333333333333","81.2","375","0.833333333333333","0.833333333333333","7.03333333333333","32.1","0","1.63333333333333","89.5666666666666","59.3","75","5114","6657","94266","2.78333333333333","53954","9015","7.36666666666666","608.36","6.73333333333333","28.2","-1","8.6","50.1333333333333","859","14821","14075","17","3979","55211","281","69","117","57","199","17","221"
"Jackson County","WI","18.1666666666666","22.2","6.06666666666666","14.7333333333333","87.8333333333333","383","7","0.433333333333333","2.2","3.43333333333333","0.1","1.76666666666666","88.5","86.1666666666666","73.8333333333333","8140","9848","127966","2.35333333333333","47315","8825","1.6","328.573333333333","1.63333333333333","28.5666666666666","166485.333333333","6.83333333333333","46.4333333333333","1802","20816","20449","20.7","9303","109167","461","147","167","13","431","31","383"
"Jackson County","WV","19.6333333333333","21.6","5.33333333333333","16.3333333333333","85.8333333333333","467","0.3","0.366666666666666","0.533333333333333","0.866666666666666","0","1.03333333333333","97.8333333333333","97.0666666666666","77.3666666666666","11419","13310","111400","2.53","42862","8445","0.566666666666666","154.116666666666","-0.333333333333333","30","-1","8.86666666666666","50.5666666666666","2559","28682","29211","62.9","13015","116049","605","225","259","-1","573","45","509"
"Jackson Parish","LA","19.0666666666666","22.0666666666666","5.5","13.8666666666666","82","291","0.333333333333333","0.266666666666666","28.8333333333333","1.6","0","1.5","69.0666666666666","67.7","68.1333333333333","6052","7816","81700","2.51","37970","7197","0.966666666666666","741.079999999999","0.166666666666666","28.2666666666666","-1","9.73333333333333","48.8666666666666","1280","15674","16274","28.6","-1","42703","295","107","123","41","239","45","223"
"James City County","VA","23.8","20.5666666666666","5.03333333333333","47.3333333333333","94.0333333333333","1931","0.4","2.6","13.6","5.7","0.1","2.76666666666666","80.5","75.7666666666666","76.2666666666666","27561","32538","331566","2.51666666666666","80532","14831","7.03333333333333","46.8133333333333","2","28.0333333333333","540449","7.93333333333333","51.7","9149","74473","67009","470.4","88033","210065","2145","775","1081","275","1763","355","1631"
"Jasper County","GA","16.2333333333333","23.7333333333333","5.86666666666666","13.6","83.3333333333333","391","0.566666666666666","0.3","20.8333333333333","4.16666666666666","0","1.73333333333333","76.6333333333333","73.2333333333333","76.3333333333333","5144","6346","126600","2.66333333333333","45210","7603","2.86666666666666","280.416666666666","0.566666666666666","29.3666666666666","28014.6666666666","9.96666666666666","51.1666666666666","872","13816","13900","37.8","1929","15881","329","111","199","57","259","33","285"
"Jasper County","IA","18.5","22.3666666666666","5.56666666666666","18.1333333333333","92.3","761","0.4","0.6","2.03333333333333","2.19999999999999","0.0333333333333333","1.06666666666666","95.7666666666666","93.8333333333333","72.3666666666666","14742","16236","120132","2.36666666666666","53325","9533","1.26666666666666","419.646666666666","0.4","28","102088","6.93333333333333","48.9666666666666","2676","37184","36842","50.4","11213","118453","951","347","453","15","889","101","777"
"Jasper County","IL","18.7333333333333","23","6.16666666666666","16.3333333333333","90.9333333333333","271","0.2","0.3","0.3","1.53333333333333","0","0.8","98.3666666666666","96.9333333333333","82.3","3840","4333","91900","2.49666666666666","52907","8615","0.966666666666666","321.05","0.266666666666666","29.9333333333333","33871.3333333333","7.6","49.9666666666666","629","9511","9698","19.6","1475","24443","261","85","121","15","235","19","231"
"Jasper County","IN","16.5666666666666","24.0333333333333","5.83333333333333","14.7","87.5333333333333","629","0.333333333333333","0.433333333333333","0.9","6","0.0666666666666666","1.06666666666666","97.2","91.5666666666666","78.6","12126","13469","150700","2.67333333333333","59630","9411","2.46666666666666","602.936666666666","1","28.8666666666666","216802.333333333","8.7","50.2333333333333","2403","33291","33478","59.8","11487","190697","875","227","481","21","825","83","715"
"Jasper County","MO","14.6","25.2333333333333","6.93333333333333","21.3333333333333","85.1","2331","1.83333333333333","1.16666666666666","2.36666666666666","7.83333333333333","0.566666666666666","3.1","91.0333333333333","84.4666666666666","64.2","45151","51625","105000","2.55666666666666","43051","8159","4","527.323333333333","1.86666666666666","28","1186271.66666666","5.3","51.1","7956","119281","117404","183.9","71465","662501","2903","799","1427","163","2543","273","2355"
"Jasper County","MS","18.9","23.1","6.5","13.6333333333333","79.1333333333333","353","0.233333333333333","0.166666666666666","52.6666666666666","1.26666666666666","0.0666666666666666","0.733333333333333","46.1","45.2666666666666","81.2","6887","8307","74800","2.41333333333333","32736","7507","0.5","623.42","-0.533333333333333","30.5666666666666","109240.333333333","10.8666666666666","51.4","1025","16523","17062","25.2","-1","24333","383","117","219","125","247","37","319"
"Jasper County","SC","16.9666666666666","20.8666666666666","6","14.2666666666666","79.8","665","0.733333333333333","0.833333333333333","43","13.9","0.1","1.33333333333333","54","41.9333333333333","71.2333333333333","9131","11434","115532","2.82","39475","8187","9.13333333333333","479.366666666666","3.66666666666666","28.0333333333333","15413.6666666666","9.7","48.8333333333333","1944","27710","24777","37.8","10771","191601","641","231","335","251","357","57","533"
"Jasper County","TX","18.8666666666666","24.1333333333333","6.53333333333333","11.7666666666666","83.8666666666666","833","0.733333333333333","0.666666666666666","16.4","6.66666666666666","0.1","1.46666666666666","80.7333333333333","74.7","78.1333333333333","13043","17055","88432","2.66333333333333","41733","8421","3.13333333333333","1141.21666666666","1.53333333333333","28.5666666666666","257065.333333333","9.83333333333333","50.6999999999999","2875","34696","35710","38","10569","141911","767","313","365","201","529","61","659"
"Jay County","IN","17.1666666666666","25.8","7","10.4666666666666","85.3999999999999","451","0.2","0.466666666666666","0.433333333333333","3.06666666666666","0","1","97.9333333333333","95.0666666666666","75","8179","9214","83332","2.55333333333333","42709","7813","1.2","133.443333333333","0.7","28.4666666666666","353068","6.2","50.4666666666666","1296","20947","21253","55.4","6633","45623","509","141","277","23","455","33","427"
"Jeff Davis County","GA","14.8333333333333","27.0333333333333","7.13333333333333","9.83333333333333","79.5","311","0.8","0.666666666666666","15.5","11.8","0.0333333333333333","1.1","81.9","71.4666666666666","69.2333333333333","5433","6454","79868","2.74666666666666","36420","5943","4.3","836.06","1.8","30.0333333333333","101329.333333333","7","50.5333333333333","751","14833","15068","45.6","3597","83971","389","149","203","77","299","25","343"
"Jeff Davis County","TX","31.8333333333333","10.2666666666666","1.7","33.6999999999999","80.3666666666666","91","1.3","0.766666666666666","1.7","33.2333333333333","0.0333333333333333","2.03333333333333","94.1666666666666","62.7666666666666","77","1009","1628","106832","2.20333333333333","50400","8843","17.2333333333333","1762.03333333333","13.6666666666666","29.5666666666666","-1","6","49.4","245","2136","2342","1","2955","2631","61","21","33","15","41","13","45"
"Jefferson County","AL","14.9666666666666","23","6.53333333333333","31.1333333333333","88.3","16717","0.3","1.66666666666666","43.1","3.9","0.1","1.16666666666666","53.7","50.3666666666666","64.0333333333333","260166","306592","146900","2.47666666666666","48253","10697","4.1","592.753333333333","1.26666666666666","27.3666666666666","3650602.66666666","7.43333333333333","52.7666666666666","43339","665435","658466","592.5","487045","3384667","19195","7097","10311","6635","11755","2027","16059"
"Jefferson County","AR","16.0666666666666","22.7666666666666","6.1","17.6666666666666","84.0333333333333","1199","0.4","0.9","56.1333333333333","2","0.1","1.33333333333333","41.0666666666666","39.6333333333333","63.7","27845","33292","81900","2.43333333333333","38334","7155","1.46666666666666","659.77","0.666666666666666","27.9","704544.666666666","6.03333333333333","50.7333333333333","5308","70619","77435","88.9","-1","281299","1551","615","765","743","733","223","1237"
"Jefferson County","CO","15.4333333333333","20.4","5.23333333333333","42.2","93.9666666666666","19655","1.2","2.9","1.36666666666666","15.3333333333333","0.1","2.4","91.9666666666666","78.4333333333333","70.6333333333333","223802","237211","307500","2.42666666666666","73650","14705","6.26666666666666","538.796666666666","2.86666666666666","27.5333333333333","2039669.33333333","8.66666666666666","50.2333333333333","40633","566637","534543","699.5","356403","2488335","20535","7483","10895","2403","17417","1967","17687"
"Jefferson County","FL","21.6","17.2","4.66666666666666","18.7","81.4666666666666","365","0.433333333333333","0.566666666666666","34.7666666666666","4.13333333333333","0","1.56666666666666","62.6333333333333","59.3333333333333","76","5487","6677","125232","2.27","45192","8169","2.86666666666666","435.586666666666","1.83333333333333","27.6333333333333","-1","9.13333333333333","47.6333333333333","1571","14202","14761","24.7","-1","22435","365","143","175","99","243","65","269"
"Jefferson County","GA","17.6333333333333","23.8","6.3","9.16666666666666","74.6666666666666","467","0.2","0.7","53.2666666666666","3.53333333333333","0.1","0.966666666666666","44.7666666666666","41.9666666666666","64.7333333333333","6036","7258","68966","2.60666666666666","29292","6419","1.53333333333333","269.876666666666","0.8","28.5333333333333","83802.3333333333","8.96666666666666","51.4666666666666","1015","16086","16930","32.2","3807","47587","481","167","277","185","263","51","399"
"Jefferson County","IA","20.4333333333333","16.3333333333333","4.33333333333333","31.3","94.4","561","0.3","11.0333333333333","2.13333333333333","3","0.0666666666666666","1.66666666666666","84.9333333333333","82.3666666666666","70.0333333333333","6865","7600","101032","2.32","48446","9535","11.1","519.27","2.46666666666666","27.3666666666666","88746.3333333333","4.23333333333333","45.8","1553","16771","16843","38.7","6317","57237","933","231","447","41","851","43","805"
"Jefferson County","ID","11.2666666666666","34.4333333333333","8.63333333333333","22.9","89.6666666666666","827","1.33333333333333","0.533333333333333","0.433333333333333","10.4","0.166666666666666","1.63333333333333","95.8666666666666","86.9666666666666","82.7666666666666","8302","9174","172900","3.25333333333333","55697","8225","4.06666666666666","716.973333333333","2.4","29.2","71612.6666666666","7.33333333333333","49.4333333333333","1539","28311","26140","23.9","-1","38795","637","161","323","39","579","27","573"
"Jefferson County","IL","18.2333333333333","21.9666666666666","6.3","16.5666666666666","87","747","0.333333333333333","1.13333333333333","8.9","2.5","0","1.83333333333333","87.7333333333333","85.8333333333333","72.8666666666666","15188","16890","89766","2.39","45285","8821","1.53333333333333","790.329999999999","0.833333333333333","27.9","-1","5.86666666666666","48.5666666666666","3183","38062","38827","68","23709","236507","1101","249","703","59","985","157","869"
"Jefferson County","IN","17","21","5.53333333333333","17.8333333333333","85.8333333333333","605","0.333333333333333","0.833333333333333","2.06666666666666","2.66666666666666","0","1.46666666666666","95.3999999999999","93.0666666666666","72.3666666666666","12656","14390","118632","2.37","46769","9049","1.76666666666666","560.356666666666","0","27","516137","7.33333333333333","51.8666666666666","2496","32710","32428","89.9","16859","130295","815","287","397","9","751","107","643"
"Jefferson County","KS","17.7666666666666","23.2333333333333","5.23333333333333","21.9333333333333","92.4333333333333","417","1.06666666666666","0.233333333333333","0.8","2.73333333333333","0.0333333333333333","1.93333333333333","95.9333333333333","93.6333333333333","84.6333333333333","7471","8304","134066","2.5","59537","10217","0.433333333333333","942.089999999999","-0.133333333333333","29.8333333333333","-1","9.16666666666666","49.3333333333333","1622","18693","19126","35.9","-1","24671","521","155","313","13","493","43","459"
"Jefferson County","KY","15.2333333333333","22.4666666666666","6.4","31.4","88.9333333333333","19209","0.2","2.66666666666666","21.8","5.16666666666666","0.1","2.3","72.8666666666666","68.3999999999999","62.4","308114","344073","156100","2.39333333333333","50167","11083","6.93333333333333","324.159999999999","2.53333333333333","27.5","9547374.33333333","6.83333333333333","51.7666666666666","51713","767672","741096","1948.1","668753","3654795","21303","7073","11733","3849","16527","2039","17905"
"Jefferson County","MO","14.0333333333333","23.6333333333333","6.13333333333333","18.4","87.9666666666666","4553","0.3","0.733333333333333","1.13333333333333","1.9","0","1.46666666666666","96.2666666666666","94.5666666666666","81.5333333333333","82022","89923","155332","2.67","58381","9999","1.76666666666666","696.796666666666","0.333333333333333","28.5","473493.666666666","9.73333333333333","50.3666666666666","17099","224056","218733","333.1","76119","650859","5397","1627","3043","179","5103","517","4617"
"Jefferson County","MS","15.0666666666666","22.8666666666666","6.6","18.5666666666666","79.1333333333333","169","0.233333333333333","0.0666666666666666","85.2","0.633333333333333","0.0666666666666666","0.6","13.8333333333333","13.6333333333333","70.1333333333333","2496","3721","62132","2.81","25692","4885","0.799999999999999","1229.67666666666","0.0999999999999998","31.4666666666666","-1","7.76666666666666","50.4","286","7487","7726","14.9","313","7321","177","73","93","149","21","25","145"
"Jefferson County","MT","19.8666666666666","20.8","4.36666666666666","34","94.3","373","1.73333333333333","0.5","0.4","2.5","0.0333333333333333","2.43333333333333","94.8","92.7","85.3666666666666","4513","5067","247632","2.50666666666666","63789","10923","1.36666666666666","1435.65999999999","-0.233333333333333","28.3333333333333","-1","6.13333333333333","49","1355","11732","11406","6.9","2375","17241","335","103","157","13","307","27","279"
"Jefferson County","NE","23.1666666666666","21.8333333333333","5.5","14.9333333333333","89.7666666666666","155","0.6","0.333333333333333","0.533333333333333","3.86666666666666","0","1.23333333333333","97.2333333333333","93.8666666666666","75.8666666666666","3301","3905","74932","2.21","44733","9153","1.16666666666666","1504.77666666666","0.4","29.4666666666666","59482","4.89999999999999","50.5666666666666","607","7305","7547","13.2","2217","58971","273","103","125","-1","257","23","223"
"Jefferson County","NY","12.8666666666666","24.5333333333333","8.39999999999999","20.7333333333333","89.0666666666666","1763","0.7","1.7","6.66666666666666","7.46666666666666","0.3","2.86666666666666","87.7666666666666","81.9","56.2333333333333","44253","59235","137832","2.49666666666666","48550","8729","4.2","862.01","2.1","26.0333333333333","256845","5.33333333333333","47.6333333333333","10531","118309","116229","91.6","66277","645973","2099","675","1219","81","1877","271","1633"
"Jefferson County","OH","20.3666666666666","19.4","4.86666666666666","15.0666666666666","89.6666666666666","1011","0.2","0.433333333333333","5.5","1.46666666666666","0","2.03333333333333","91.7333333333333","90.5666666666666","71.6666666666666","28028","32488","88600","2.34333333333333","42577","8795","1.23333333333333","202.716666666666","0.133333333333333","28.7333333333333","-1","7.36666666666666","51.4666666666666","6246","66880","69709","170.7","25401","241073","1357","429","715","107","1181","147","1111"
"Jefferson County","OK","20.1666666666666","24.2","6.26666666666666","12.3666666666666","82.0666666666666","147","7.06666666666666","0.433333333333333","1.23333333333333","10.1666666666666","0","4.7","86.5333333333333","77.8","74.1666666666666","2428","3392","61800","2.55","36431","8103","2.6","457.81","1.03333333333333","26.9333333333333","-1","8.43333333333333","49.6666666666666","440","5974","6472","8.5","1011","15327","225","67","101","41","171","-1","205"
"Jefferson County","OR","18.6","23.8333333333333","6.56666666666666","18","85.4666666666666","383","18.7666666666666","0.9","1.06666666666666","19.7","0.266666666666666","3.33333333333333","75.6333333333333","60.3666666666666","66.3","7952","9945","185466","2.67333333333333","46673","7995","6.93333333333333","1208.95666666666","4.73333333333333","26.1666666666666","56084.3333333333","7.9","48.1666666666666","1944","22962","21720","12.2","7111","44359","415","141","203","53","341","43","329"
"Jefferson County","PA","20.0999999999999","21.2","5.66666666666666","14.1","88.1666666666666","991","0.233333333333333","0.3","0.5","0.833333333333333","0","0.933333333333333","97.9333333333333","97.3","74.4333333333333","18479","22530","92500","2.37333333333333","43374","8501","0.6","556.01","1.1","29.6333333333333","295854.333333333","7.29999999999999","50.2","3520","44590","45200","69.3","13875","185409","1465","337","981","25","1389","163","1249"
"Jefferson County","TN","19.5333333333333","20.2666666666666","5.06666666666666","14.6666666666666","82.0333333333333","1081","0.433333333333333","0.566666666666666","2.3","3.6","0.0333333333333333","1.33333333333333","95.2666666666666","92.0666666666666","74.7333333333333","19915","23907","129966","2.54333333333333","42875","8385","2.06666666666666","366.313333333333","0.866666666666666","28.4333333333333","329429.333333333","8.06666666666666","50.8333333333333","4734","53345","51407","187.6","17691","213451","1163","311","715","29","1103","179","913"
"Jefferson County","TX","13.9","23.8333333333333","6.83333333333333","18.4333333333333","83","5563","1","3.9","34.2333333333333","19.9666666666666","0.1","1.6","59.2333333333333","41.4666666666666","63.0999999999999","92752","107866","101732","2.55333333333333","45460","9029","11.1333333333333","604.286666666666","6.86666666666666","27.8","26920162","6.13333333333333","48.8333333333333","16647","253665","252273","287.9","161819","1322769","6113","2507","2915","2651","3187","557","5221"
"Jefferson County","WA","33.8333333333333","12.8666666666666","3.16666666666666","39.1","94.7666666666666","1109","2.2","1.86666666666666","1.03333333333333","3.73333333333333","0.2","3.36666666666666","91.2333333333333","88.3333333333333","73.5666666666666","14101","18285","302066","2.09","49254","12197","4.26666666666666","600.566666666666","0.933333333333333","27.2666666666666","-1","7.5","50.8333333333333","4225","31144","29872","16.6","14967","69949","1447","535","627","57","1345","147","1211"
"Jefferson County","WI","15.9","21.8666666666666","5.36666666666666","23.8","91.4666666666666","1709","0.5","0.933333333333333","1.06666666666666","7.03333333333333","0","1.26666666666666","96.3333333333333","89.8333333333333","70.6666666666666","32413","35581","181400","2.49333333333333","57732","10663","3.8","184.823333333333","1.4","28.1666666666666","1280971.33333333","7.53333333333333","50.0666666666666","5790","84563","83686","150.4","29417","303659","2059","643","1141","113","1867","175","1775"
"Jefferson County","WV","14.9666666666666","22.5999999999999","5.4","29","88.4","1213","0.333333333333333","1.73333333333333","6.66666666666666","5.76666666666666","0.1","2.6","88.6666666666666","83.5333333333333","75.5333333333333","20223","22898","227032","2.64666666666666","70346","12101","4.93333333333333","69.2133333333333","1.46666666666666","28.5","68901.6666666666","12","50.6666666666666","4895","56375","53498","255.2","-1","150477","1455","469","769","157","1199","121","1179"
"Jefferson Davis County","MS","20.5666666666666","20.6333333333333","5.8","14.3","79.4666666666666","287","0.3","0.233333333333333","59.8","1.43333333333333","0","0.9","38.7333333333333","37.7666666666666","77.7333333333333","4835","5923","83732","2.44666666666666","28828","6877","0.733333333333333","380.146666666666","-0.4","30.0333333333333","-1","11.5333333333333","52.5","640","11656","12487","30.6","1567","20521","337","139","167","195","135","49","271"
"Jefferson Davis Parish","LA","15.7","25.7666666666666","7.03333333333333","14.2999999999999","79.2333333333333","645","0.733333333333333","0.366666666666666","16.9","2.43333333333333","0","2.1","79.9","77.8333333333333","73.6333333333333","11664","13760","95732","2.66","41782","8489","0.966666666666666","587.856666666666","1.8","29","-1","9.7","51.0666666666666","2001","31733","31594","48.5","9803","134249","739","231","365","75","623","77","613"
